has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
1,4.0,male,29.0,25.0,4.0,2,European/Caucasian-American,Other,0,4.0,1.0,1,0,Climate-Earth and Environ. Science,15.0,3.0,50.0,20.0,2.0,10.0,0,0,2,1,0,0,6.0,7.0,8.0,6.0,7.0,,1,1,1,1,1,0,50.0,7.0,20.0,23.0,0.0,0.0,2,0,1,2,0,0,7.0,5.0,7.0,6.0,6.0,1,0,1,1,1,8.0,8.0,8.0,8.0,9.0,6.0,1,1,1,1,2,1,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.2,-1,5.0,5.0,,1,1,0,8.0,5.0,1,1,0.0,1,1,1
1,4.0,male,29.0,29.0,0.0,0,European/Caucasian-American,European/Caucasian-American,1,4.0,1.0,1,0,Climate-Earth and Environ. Science,10.0,20.0,20.0,20.0,20.0,10.0,0,1,1,1,1,0,10.0,10.0,10.0,8.0,9.0,10.0,2,2,2,1,2,2,50.0,7.0,20.0,23.0,0.0,0.0,2,0,1,2,0,0,7.0,5.0,7.0,6.0,6.0,1,0,1,1,1,8.0,7.0,8.0,6.0,8.0,9.0,1,1,1,1,1,2,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.17,0,5.0,5.0,,1,1,0,6.0,5.0,1,1,0.0,1,1,1
1,4.0,male,29.0,29.0,0.0,0,European/Caucasian-American,European/Caucasian-American,1,4.0,1.0,1,0,Climate-Earth and Environ. Science,14.0,20.0,18.0,24.0,18.0,6.0,0,1,1,2,1,0,8.0,7.0,8.0,8.0,,,1,1,1,1,0,0,50.0,7.0,20.0,23.0,0.0,0.0,2,0,1,2,0,0,7.0,5.0,7.0,6.0,6.0,1,0,1,1,1,8.0,8.0,8.0,8.0,7.0,8.0,1,1,1,1,1,1,6.0,8.0,8.0,3.0,3.0,3.0,6.0,1.0,5.0,8.0,3.0,2.0,7.0,3.0,7.0,3.0,5.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.37,-1,5.0,5.0,,1,1,0,7.0,7.0,1,2,0.0,1,1,1
1,4.0,male,39.0,34.0,5.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,10.0,10.0,30.0,20.0,10.0,20.0,0,0,2,1,0,1,2.0,10.0,5.0,2.0,,,0,2,0,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.24,0,5.0,5.0,5.0,1,1,1,10.0,2.0,2,0,0.0,1,0,0
1,4.0,male,39.0,22.0,17.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,15.0,20.0,20.0,20.0,15.0,10.0,0,1,1,1,0,0,8.0,9.0,9.0,6.0,7.0,5.0,1,2,2,1,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.16,0,5.0,5.0,5.0,1,1,1,10.0,2.0,2,0,0.0,1,1,1
1,4.0,male,39.0,23.0,16.0,3,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Social Work,10.0,25.0,20.0,10.0,20.0,15.0,0,2,1,0,1,0,7.0,9.0,9.0,2.0,9.0,2.0,1,2,2,0,2,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.29,0,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,26.0,13.0,3,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,0,0,Social Work,10.0,20.0,15.0,20.0,20.0,15.0,0,1,0,1,1,0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.13,0,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,27.0,12.0,3,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,0,0,Social Work,10.0,20.0,20.0,10.0,20.0,20.0,0,1,1,0,1,1,6.0,7.0,7.0,6.0,6.0,5.0,1,1,1,1,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.25,0,5.0,5.0,5.0,1,1,1,8.0,3.0,1,0,0.0,1,0,0
1,4.0,male,39.0,28.0,11.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,10.0,10.0,20.0,20.0,20.0,20.0,0,0,1,1,1,1,7.0,6.0,6.0,4.0,6.0,3.0,1,1,1,0,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.22,0,5.0,5.0,5.0,1,1,1,10.0,2.0,2,0,0.0,1,0,0
1,4.0,male,39.0,25.0,14.0,3,European/Caucasian-American,Other,0,1.0,1.0,0,0,Social Work,20.0,20.0,20.0,20.0,10.0,10.0,1,1,1,1,0,0,7.0,10.0,7.0,7.0,8.0,6.0,1,2,1,1,1,1,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.2,0,5.0,5.0,5.0,1,1,1,10.0,4.0,2,0,0.0,1,0,0
1,4.0,male,39.0,35.0,4.0,2,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Social Work,10.0,32.0,20.0,12.0,11.0,15.0,0,2,1,0,0,0,5.0,6.0,7.0,4.0,5.0,4.0,0,1,1,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.26,0,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,32.0,7.0,3,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Social Work,30.0,30.0,30.0,5.0,0.0,5.0,2,2,2,0,0,0,5.0,8.0,5.0,2.0,2.0,2.0,0,1,0,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.45,1,5.0,5.0,5.0,1,1,1,10.0,4.0,2,0,0.0,1,0,0
1,4.0,male,39.0,30.0,9.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,20.0,25.0,15.0,15.0,15.0,10.0,1,2,0,0,0,0,8.0,8.0,8.0,1.0,1.0,1.0,1,1,1,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.07,0,5.0,5.0,5.0,1,1,1,10.0,4.0,2,0,0.0,1,0,0
1,4.0,male,39.0,22.0,17.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,15.0,20.0,20.0,20.0,5.0,20.0,0,1,1,1,0,1,7.0,8.0,7.0,5.0,5.0,5.0,1,1,1,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,10.0,,10.0,2,2,2,2,0,2,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.13,0,5.0,5.0,5.0,1,1,1,10.0,4.0,2,0,0.0,1,0,0
1,4.0,male,39.0,23.0,16.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,15.0,15.0,20.0,15.0,15.0,20.0,0,0,1,0,0,1,2.0,8.0,8.0,5.0,9.0,7.0,0,1,1,0,2,1,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,10.0,2,2,2,0,0,2,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.67,1,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,23.0,16.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,15.0,15.0,20.0,15.0,20.0,15.0,0,0,1,0,1,0,3.0,10.0,10.0,3.0,10.0,10.0,0,2,2,0,2,2,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,10.0,,10.0,2,2,2,2,0,2,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.43,1,5.0,5.0,5.0,1,1,1,10.0,4.0,2,0,0.0,1,0,0
1,4.0,male,39.0,27.0,12.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,25.0,15.0,20.0,20.0,20.0,0.0,2,0,1,1,1,0,6.0,9.0,7.0,6.0,7.0,5.0,1,2,1,1,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.0,-1,5.0,5.0,5.0,1,1,1,9.0,2.0,2,0,0.0,1,0,0
1,4.0,male,39.0,23.0,16.0,3,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,0,0,Social Work,15.0,21.0,18.0,18.0,10.0,18.0,0,2,1,1,0,1,6.0,6.0,6.0,5.0,4.0,3.0,1,1,1,0,0,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,10.0,,2,2,2,0,2,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.26,0,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,25.0,14.0,3,European/Caucasian-American,Other,0,1.0,1.0,0,0,Social Work,15.0,3.0,50.0,20.0,2.0,10.0,0,0,2,1,0,0,6.0,9.0,8.0,5.0,8.0,3.0,1,2,1,0,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.11,0,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,39.0,29.0,10.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,10.0,20.0,20.0,20.0,20.0,10.0,0,1,1,1,1,0,8.0,7.0,8.0,3.0,8.0,6.0,1,1,1,0,1,1,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0.41,1,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,1,1
1,4.0,male,39.0,29.0,10.0,3,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Social Work,14.0,20.0,18.0,24.0,18.0,6.0,0,1,1,2,1,0,6.0,6.0,6.0,6.0,6.0,5.0,1,1,1,1,1,0,40.0,20.0,15.0,20.0,0.0,5.0,2,1,0,1,0,0,8.0,8.0,8.0,8.0,8.0,1,1,1,1,1,10.0,10.0,10.0,,,,2,2,2,0,0,0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,-0.16,-1,5.0,5.0,5.0,1,1,1,10.0,3.0,2,0,0.0,1,0,0
1,4.0,male,28.0,34.0,6.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,10.0,10.0,30.0,20.0,10.0,20.0,0,0,2,1,0,1,6.0,8.0,8.0,6.0,8.0,,1,1,1,1,1,0,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,4.0,7.0,8.0,5.0,7.0,3.0,0,1,1,0,1,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.71,1,8.0,18.0,10.0,2,2,2,6.0,9.0,1,2,0.0,0,1,0
0,4.0,male,28.0,22.0,6.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,15.0,20.0,20.0,20.0,15.0,10.0,0,1,1,1,0,0,10.0,7.0,8.0,7.0,9.0,9.0,2,1,1,1,2,2,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,8.0,8.0,9.0,8.0,8.0,9.0,1,1,2,1,1,2,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.55,1,8.0,18.0,10.0,2,2,2,8.0,9.0,1,2,0.0,1,1,1
1,4.0,male,28.0,23.0,5.0,2,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Law,10.0,25.0,20.0,10.0,20.0,15.0,0,2,1,0,1,0,7.0,9.0,9.0,9.0,,9.0,1,2,2,2,0,2,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,4.0,4.0,3.0,4.0,2.0,4.0,0,0,0,0,0,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.43,1,8.0,18.0,10.0,2,2,2,5.0,5.0,0,1,0.0,0,1,0
0,4.0,male,28.0,26.0,2.0,1,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,0,0,Law,10.0,20.0,15.0,20.0,20.0,15.0,0,1,0,1,1,0,7.0,7.0,7.0,7.0,7.0,7.0,1,1,1,1,1,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,6.0,7.0,8.0,8.0,8.0,9.0,1,1,1,1,1,2,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.9,1,8.0,18.0,10.0,2,2,2,8.0,9.0,1,2,0.0,1,0,0
0,4.0,male,28.0,27.0,1.0,0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,0,0,Law,10.0,20.0,20.0,10.0,20.0,20.0,0,1,1,0,1,1,8.0,8.0,8.0,8.0,7.0,7.0,1,1,1,1,1,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,5.0,4.0,6.0,7.0,5.0,5.0,0,0,1,1,0,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.14,0,8.0,18.0,10.0,2,2,2,6.0,6.0,1,1,0.0,0,1,0
0,4.0,male,28.0,28.0,0.0,0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,10.0,10.0,20.0,20.0,20.0,20.0,0,0,1,1,1,1,8.0,8.0,8.0,7.0,9.0,8.0,1,1,1,1,2,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,8.0,7.0,7.0,5.0,5.0,8.0,1,1,1,0,0,1,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.61,1,8.0,18.0,10.0,2,2,2,9.0,9.0,2,2,0.0,1,1,1
0,4.0,male,28.0,25.0,3.0,1,European/Caucasian-American,Other,0,1.0,1.0,0,0,Law,20.0,20.0,20.0,20.0,10.0,10.0,1,1,1,1,0,0,8.0,8.0,10.0,10.0,10.0,10.0,1,1,2,2,2,2,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,4.0,8.0,7.0,4.0,3.0,2.0,0,1,1,0,0,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.66,1,8.0,18.0,10.0,2,2,2,8.0,8.0,1,2,0.0,1,1,1
0,4.0,male,28.0,35.0,7.0,3,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Law,10.0,32.0,20.0,12.0,11.0,15.0,0,2,1,0,0,0,8.0,7.0,8.0,8.0,8.0,7.0,1,1,1,1,1,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,6.0,7.0,8.0,8.0,9.0,9.0,1,1,1,1,2,2,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.79,1,8.0,18.0,10.0,2,2,2,9.0,9.0,2,2,0.0,1,1,1
0,4.0,male,28.0,32.0,4.0,2,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,0,0,Law,30.0,30.0,30.0,5.0,0.0,5.0,2,2,2,0,0,0,7.0,5.0,6.0,7.0,5.0,7.0,1,0,1,1,0,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,4.0,6.0,7.0,7.0,7.0,7.0,0,1,1,1,1,1,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.67,1,8.0,18.0,10.0,2,2,2,7.0,7.0,1,2,0.0,0,1,0
0,4.0,male,28.0,30.0,2.0,1,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,20.0,25.0,15.0,15.0,15.0,10.0,1,2,0,0,0,0,8.0,7.0,7.0,6.0,6.0,5.0,1,1,1,1,1,0,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,5.0,7.0,9.0,5.0,4.0,9.0,0,1,2,0,0,2,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.5,1,8.0,18.0,10.0,2,2,2,6.0,6.0,1,1,0.0,0,1,0
0,4.0,male,28.0,22.0,6.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,15.0,20.0,20.0,20.0,5.0,20.0,0,1,1,1,0,1,7.0,6.0,6.0,5.0,5.0,5.0,1,1,1,0,0,0,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,5.0,8.0,7.0,4.0,8.0,5.0,0,1,1,0,1,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.8,1,8.0,18.0,10.0,2,2,2,6.0,8.0,1,2,0.0,0,1,0
0,4.0,male,28.0,23.0,5.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,15.0,15.0,20.0,15.0,15.0,20.0,0,0,1,0,0,1,8.0,8.0,7.0,7.0,8.0,7.0,1,1,1,1,1,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,8.0,8.0,8.0,8.0,7.0,4.0,1,1,1,1,1,0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.24,0,8.0,18.0,10.0,2,2,2,8.0,9.0,1,2,0.0,1,1,1
0,4.0,male,28.0,23.0,5.0,2,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,0,0,Law,15.0,15.0,20.0,15.0,20.0,15.0,0,0,1,0,1,0,8.0,10.0,10.0,8.0,10.0,8.0,1,2,2,1,2,1,30.0,30.0,20.0,10.0,10.0,0.0,2,2,1,0,0,0,10.0,10.0,10.0,10.0,8.0,2,2,2,2,1,6.0,7.0,5.0,4.0,5.0,8.0,1,1,0,0,0,1,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,0,0,0,1,2,2,0,0,2,1,1,2,2,2,2,1,0,0.08,0,8.0,18.0,10.0,2,2,2,6.0,9.0,1,2,0.0,0,1,0
