has_null,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,person_id
0,4.0,male,27.0,23.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,15.0,20.0,15.0,15.0,20.0,2.0,3.0,4.0,5.0,5.0,2.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,7.0,6.0,6.0,6.0,6.0,5.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.59,8.0,3.0,3.0,6.0,4.0,0.0,0,0,0,103
0,4.0,male,27.0,23.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,15.0,20.0,15.0,20.0,15.0,6.0,9.0,10.0,5.0,8.0,3.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.08,8.0,3.0,3.0,6.0,3.0,0.0,0,0,0,103
0,4.0,male,27.0,27.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,25.0,15.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,8.0,8.0,7.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.56,8.0,3.0,3.0,7.0,7.0,0.0,1,1,1,103
0,4.0,male,27.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6.0,8.0,chemistry,15.0,21.0,18.0,18.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0,7.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.05,8.0,3.0,3.0,10.0,1.0,1.0,0,1,0,103
1,4.0,male,27.0,25.0,European/Caucasian-American,Other,0,6.0,8.0,chemistry,15.0,3.0,50.0,20.0,2.0,10.0,7.0,7.0,7.0,7.0,7.0,,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,7.0,7.0,6.0,8.0,6.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.33,8.0,3.0,3.0,7.0,5.0,0.0,0,1,0,103
0,4.0,male,27.0,29.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,10.0,20.0,20.0,20.0,20.0,10.0,8.0,8.0,8.0,7.0,8.0,7.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.8,8.0,3.0,3.0,7.0,5.0,0.0,1,0,0,103
0,4.0,male,27.0,29.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,14.0,20.0,18.0,24.0,18.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,7.0,8.0,6.0,8.0,6.0,6.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.45,8.0,3.0,3.0,7.0,5.0,0.0,1,1,1,103
1,4.0,male,25.0,34.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,10.0,10.0,30.0,20.0,10.0,20.0,5.0,7.0,8.0,8.0,,,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0,9.0,8.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.02,5.0,1.0,,7.0,4.0,0.0,1,1,1,104
1,4.0,male,25.0,22.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,15.0,20.0,20.0,20.0,15.0,10.0,7.0,7.0,8.0,10.0,9.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.28,5.0,1.0,,7.0,3.0,0.0,1,1,1,104
1,4.0,male,25.0,23.0,Black/African American,Latino/Hispanic American,0,1.0,1.0,law,10.0,25.0,20.0,10.0,20.0,15.0,7.0,9.0,9.0,7.0,9.0,7.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,5.0,8.0,8.0,6.0,4.0,6.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.2,5.0,1.0,,5.0,2.0,0.0,0,1,0,104
1,4.0,male,25.0,26.0,Black/African American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,law,10.0,20.0,15.0,20.0,20.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,5.0,9.0,8.0,9.0,5.0,6.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.03,5.0,1.0,,5.0,2.0,0.0,0,1,0,104
1,4.0,male,25.0,27.0,Black/African American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,law,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,9.0,9.0,8.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,6.0,9.0,9.0,6.0,5.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.31,5.0,1.0,,5.0,1.0,0.0,1,1,1,104
1,4.0,male,25.0,28.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,10.0,10.0,20.0,20.0,20.0,20.0,9.0,9.0,9.0,8.0,2.0,7.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,9.0,8.0,10.0,5.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.02,5.0,1.0,,7.0,1.0,0.0,1,0,0,104
1,4.0,male,25.0,25.0,Black/African American,Other,0,1.0,1.0,law,20.0,20.0,20.0,20.0,10.0,10.0,7.0,9.0,9.0,10.0,9.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.08,5.0,1.0,,7.0,4.0,0.0,1,1,1,104
1,4.0,male,25.0,35.0,Black/African American,Latino/Hispanic American,0,1.0,1.0,law,10.0,32.0,20.0,12.0,11.0,15.0,5.0,10.0,8.0,8.0,8.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,9.0,8.0,7.0,5.0,8.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.09,5.0,1.0,,6.0,3.0,0.0,1,0,0,104
1,4.0,male,25.0,32.0,Black/African American,Latino/Hispanic American,0,1.0,1.0,law,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,7.0,8.0,7.0,5.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,7.0,9.0,9.0,8.0,7.0,9.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.17,5.0,1.0,,6.0,4.0,0.0,1,1,1,104
1,4.0,male,25.0,30.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,20.0,25.0,15.0,15.0,15.0,10.0,8.0,8.0,8.0,6.0,6.0,2.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.14,5.0,1.0,,6.0,4.0,0.0,1,0,0,104
1,4.0,male,25.0,22.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,15.0,20.0,20.0,20.0,5.0,20.0,7.0,8.0,8.0,8.0,8.0,6.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.06,5.0,1.0,,7.0,5.0,0.0,1,1,1,104
1,4.0,male,25.0,23.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,15.0,15.0,20.0,15.0,15.0,20.0,1.0,6.0,7.0,7.0,9.0,4.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,5.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.27,5.0,1.0,,7.0,1.0,0.0,1,0,0,104
1,4.0,male,25.0,23.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,15.0,15.0,20.0,15.0,20.0,15.0,6.0,9.0,10.0,10.0,10.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.15,5.0,1.0,,7.0,5.0,0.0,1,0,0,104
1,4.0,male,25.0,27.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,9.0,7.0,7.0,5.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0,9.0,6.0,8.0,5.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.22,5.0,1.0,,7.0,5.0,0.0,1,0,0,104
1,4.0,male,25.0,23.0,Black/African American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,law,15.0,21.0,18.0,18.0,10.0,18.0,5.0,7.0,6.0,7.0,7.0,6.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,5.0,6.0,5.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.28,5.0,1.0,,6.0,3.0,0.0,0,0,0,104
1,4.0,male,25.0,25.0,Black/African American,Other,0,1.0,1.0,law,15.0,3.0,50.0,20.0,2.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,10.0,9.0,7.0,7.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.24,5.0,1.0,,8.0,10.0,1.0,1,1,1,104
1,4.0,male,25.0,29.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,8.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,0.03,5.0,1.0,,7.0,3.0,0.0,1,1,1,104
1,4.0,male,25.0,29.0,Black/African American,European/Caucasian-American,0,1.0,1.0,law,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,5.0,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,-0.36,5.0,1.0,,7.0,4.0,0.0,1,0,0,104
1,4.0,male,22.0,34.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,10.0,10.0,30.0,20.0,10.0,20.0,4.0,8.0,8.0,6.0,6.0,,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,3.0,7.0,8.0,4.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.06,5.0,2.0,4.0,3.0,2.0,0.0,0,1,0,105
1,4.0,male,22.0,22.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,15.0,20.0,20.0,20.0,15.0,10.0,5.0,6.0,7.0,5.0,6.0,4.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,7.0,5.0,7.0,6.0,4.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,-0.11,5.0,2.0,4.0,8.0,5.0,0.0,1,0,0,105
1,4.0,male,22.0,23.0,Latino/Hispanic American,Latino/Hispanic American,1,1.0,3.0,Law,10.0,25.0,20.0,10.0,20.0,15.0,5.0,9.0,9.0,,,,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,10.0,10.0,10.0,8.0,8.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.09,5.0,2.0,4.0,8.0,2.0,0.0,1,1,1,105
0,4.0,male,22.0,26.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,3.0,Law,10.0,20.0,15.0,20.0,20.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,10.0,10.0,6.0,9.0,8.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.24,5.0,2.0,4.0,9.0,2.0,0.0,1,0,0,105
1,4.0,male,22.0,27.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,3.0,Law,10.0,20.0,20.0,10.0,20.0,20.0,7.0,9.0,8.0,8.0,8.0,,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,10.0,7.0,3.0,10.0,4.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.05,5.0,2.0,4.0,5.0,3.0,0.0,0,0,0,105
0,4.0,male,22.0,28.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,10.0,10.0,20.0,20.0,20.0,20.0,4.0,9.0,8.0,9.0,8.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,9.0,5.0,6.0,3.0,10.0,9.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.09,5.0,2.0,4.0,3.0,7.0,0.0,0,0,0,105
1,4.0,male,22.0,25.0,Latino/Hispanic American,Other,0,1.0,3.0,Law,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,9.0,8.0,9.0,7.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,6.0,10.0,5.0,5.0,3.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.04,5.0,2.0,4.0,6.0,6.0,0.0,0,0,0,105
0,4.0,male,22.0,35.0,Latino/Hispanic American,Latino/Hispanic American,1,1.0,3.0,Law,10.0,32.0,20.0,12.0,11.0,15.0,5.0,8.0,8.0,8.0,8.0,8.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.17,5.0,2.0,4.0,10.0,7.0,0.0,1,0,0,105
0,4.0,male,22.0,32.0,Latino/Hispanic American,Latino/Hispanic American,1,1.0,3.0,Law,30.0,30.0,30.0,5.0,0.0,5.0,4.0,6.0,8.0,6.0,5.0,5.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,10.0,10.0,10.0,8.0,8.0,8.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,-0.06,5.0,2.0,4.0,10.0,6.0,0.0,1,0,0,105
1,4.0,male,22.0,30.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,20.0,25.0,15.0,15.0,15.0,10.0,6.0,8.0,7.0,6.0,8.0,2.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,6.0,10.0,6.0,3.0,6.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.44,5.0,2.0,4.0,4.0,5.0,0.0,0,0,0,105
0,4.0,male,22.0,22.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,15.0,20.0,20.0,20.0,5.0,20.0,5.0,7.0,7.0,7.0,7.0,6.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,6.0,7.0,8.0,9.0,1.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.21,5.0,2.0,4.0,7.0,6.0,0.0,0,1,0,105
1,4.0,male,22.0,23.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,15.0,15.0,20.0,15.0,15.0,20.0,2.0,4.0,5.0,4.0,7.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,7.0,3.0,6.0,8.0,4.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,-0.26,5.0,2.0,4.0,5.0,2.0,0.0,0,0,0,105
0,4.0,male,22.0,23.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,15.0,15.0,20.0,15.0,20.0,15.0,2.0,10.0,10.0,2.0,2.0,3.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,10.0,8.0,8.0,6.0,5.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.18,5.0,2.0,4.0,7.0,3.0,0.0,1,0,0,105
1,4.0,male,22.0,27.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,25.0,15.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,9.0,10.0,5.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,8.0,8.0,8.0,8.0,10.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.38,5.0,2.0,4.0,8.0,5.0,0.0,1,0,0,105
1,4.0,male,22.0,23.0,Latino/Hispanic American,Asian/Pacific Islander/Asian-American,0,1.0,3.0,Law,15.0,21.0,18.0,18.0,10.0,18.0,6.0,7.0,7.0,8.0,7.0,5.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,6.0,10.0,8.0,3.0,,4.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.1,5.0,2.0,4.0,7.0,7.0,0.0,0,1,0,105
1,4.0,male,22.0,25.0,Latino/Hispanic American,Other,0,1.0,3.0,Law,15.0,3.0,50.0,20.0,2.0,10.0,5.0,7.0,8.0,7.0,7.0,,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.31,5.0,2.0,4.0,10.0,6.0,0.0,1,1,1,105
1,4.0,male,22.0,29.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,6.0,10.0,4.0,4.0,6.0,,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.06,5.0,2.0,4.0,2.0,1.0,0.0,0,0,0,105
0,4.0,male,22.0,29.0,Latino/Hispanic American,European/Caucasian-American,0,1.0,3.0,Law,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,20.0,35.0,10.0,5.0,20.0,4.0,7.0,3.0,9.0,2.0,9.0,10.0,10.0,8.0,8.0,8.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,9.0,2.0,9.0,8.0,7.0,9.0,2.0,8.0,5.0,3.0,0.37,5.0,2.0,4.0,10.0,6.0,0.0,1,0,0,105
1,4.0,male,21.0,34.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Religion,10.0,10.0,30.0,20.0,10.0,20.0,8.0,6.0,7.0,10.0,,8.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.36,6.0,3.0,,9.0,9.0,0.0,1,1,1,106
1,4.0,male,21.0,22.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Religion,15.0,20.0,20.0,20.0,15.0,10.0,9.0,9.0,9.0,10.0,9.0,10.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,6.0,8.0,8.0,8.0,9.0,7.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.63,6.0,3.0,,6.5,7.0,0.0,1,1,1,106
1,4.0,male,21.0,23.0,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,Religion,10.0,25.0,20.0,10.0,20.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,6.5,7.0,6.5,5.0,5.0,5.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.65,6.0,3.0,,5.5,5.0,0.0,1,1,1,106
1,4.0,male,21.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Religion,10.0,20.0,15.0,20.0,20.0,15.0,5.0,7.0,7.0,7.0,5.0,6.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,6.0,8.0,9.0,7.0,6.0,5.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.52,6.0,3.0,,6.0,5.0,0.0,1,1,1,106
1,4.0,male,21.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Religion,10.0,20.0,20.0,10.0,20.0,20.0,6.0,9.0,8.0,8.0,9.0,8.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,6.0,8.0,8.0,5.5,6.0,2.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.07,6.0,3.0,,5.0,6.5,0.0,0,0,0,106
1,4.0,male,21.0,28.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Religion,10.0,10.0,20.0,20.0,20.0,20.0,2.0,7.0,6.0,8.0,6.0,4.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.51,6.0,3.0,,9.0,7.0,0.0,1,0,0,106
1,4.0,male,21.0,25.0,European/Caucasian-American,Other,0,1.0,1.0,Religion,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,9.0,10.0,8.0,9.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,8.0,8.0,8.0,8.0,7.0,7.5,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.71,6.0,3.0,,8.5,6.5,0.0,1,1,1,106
1,4.0,male,21.0,35.0,European/Caucasian-American,Latino/Hispanic American,0,1.0,1.0,Religion,10.0,32.0,20.0,12.0,11.0,15.0,8.0,8.0,8.0,7.0,5.0,8.0,19.0,24.0,21.0,23.0,5.0,8.0,7.0,9.0,9.0,9.0,6.0,9.0,10.0,9.0,8.0,7.0,6.5,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,0.72,6.0,3.0,,8.0,9.0,0.0,1,1,1,106
